x;y;z;a
1.388;8.076;0.372;8.203
13.8;-6.116;-9.855;18.027
-3.112;2.656;8.513;9.445
0.641;-3.051;4.931;5.834
7.919;-8.414;1.579;11.662
-9.625;-9.2;4.433;14.034
2.116;-14.601;-0.661;14.768
5.889;-1.749;2.383;6.589
-4.53;-12.762;3.858;14.081
-8.763;-6.48;-7.078;12.996
-8.054;-14.352;6.022;17.52
-5.966;-0.35;-0.757;6.024
-8.016;-14.142;-5.89;17.29
-2.844;-7.916;-5.297;9.941
5.736;2.426;3.111;6.961
9.126;-1.557;2.919;9.707
8.839;-3.224;3.13;9.915
9.413;-2.936;2.862;10.267
9.145;-2.86;2.594;9.926
9.069;-2.017;2.441;9.606
9.586;-2.821;2.824;10.384
10.448;-2.879;2.498;11.121
9.069;-2.821;2.958;9.947
8.896;-2.591;2.498;9.596
-25.006;-12.379;-5.029;28.352
